index;Region;type;subType;price;gross.size;rooms;planta;lat;lng
372911;Cataluña;countryHouse;palace;250000.0;950.0;4;0.0;41.6628788;1.273239
406213;Cataluña;countryHouse;palace;390000.0;1266.0;7;0.0;41.6643788;1.269239
